session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
3802,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3803,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3804,1463,1463,1463,1463,1463,1463,1463,155,155,1463,39
3805,1463,1463,1463,1463,1463,1463,155,444,1463,1463,39
3806,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3807,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3808,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3809,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3810,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3811,1463,1463,890,1463,1463,1463,1463,1466,91,1463,39
3812,263,1466,506,1463,1480,1466,1463,1463,1463,1463,39
3813,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3814,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3815,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3816,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3817,1466,676,1042,1028,155,444,60,1473,59,1466,39
3818,263,277,838,1463,1595,1534,1534,1463,1534,2,39
3819,294,294,4,294,786,954,4,4,294,91,39
3820,1398,194,29,15,2,370,8,6,2,145,39
3821,78,6,4,2,188,392,172,175,320,169,39
3822,175,188,169,172,117,320,69,5,954,294,39
3823,4,1514,4,294,786,254,294,954,610,4,39
3824,294,4,294,4,954,4,294,4,954,4,39
3825,1988,125,8,8,1437,125,77,1343,1344,1444,39
3826,294,4,954,1988,128,294,954,4,4,294,39
3827,294,2,370,29,15,15,7,2,29,15,39
3828,2,78,145,4,44,2,6,45,29,15,39
3829,2,7,294,4,610,954,786,128,294,4,39
3830,954,786,4,294,128,294,4,294,954,4,39
3831,62,186,44,2,45,4,370,2,1467,1465,39
3832,1467,1465,1467,1465,1465,1467,29,15,1467,1465,39
3833,1467,1465,1465,1467,1465,1467,1465,1467,1465,1467,39
3834,1465,6,2,12,87,5,1633,1633,4,12,39
3835,1633,1111,5,1607,4,1111,4,1607,1111,1607,39
3836,1035,1111,1111,1607,1111,1633,1633,1633,1633,1670,39
3837,1670,1670,91,7,4,448,5,2,17,1670,39
3838,145,78,12,4,44,45,2,1465,1467,1670,39
3839,294,294,4,954,786,4,12,128,85,61,39
3840,2043,61,90,61,90,2015,4,954,4,786,39
3841,294,294,96,954,4,294,67,128,8,2005,39
3842,102,2071,294,4,954,128,71,82,80,82,39
3843,294,954,4,128,8,77,294,4,954,4,39
3844,954,4,294,4,294,1928,294,954,4,75,39
3845,4,80,294,4,954,294,106,106,48,4,39
3846,8,2,17,6,370,15,29,5,52,36,39
3847,111,66,66,52,2,5,60,1602,1602,1904,39
3848,1080,1602,1841,1118,1602,1080,1080,1602,31,146,39
3849,8,21,79,1824,22,19,4,5,2,17,39
3850,6,4,5,12,4,12,5,7,2,6,39
3851,17,72,4,75,45,1484,338,44,84,71,39
3852,77,77,87,12,12,12,12,29,15,15,39
3853,15,1602,1602,60,1118,1602,1904,1841,1080,1080,39
3854,1602,1080,1607,1111,1607,4,1111,29,1035,1607,39
3855,1607,1111,1619,1111,1076,1773,91,1824,1398,84,39
3856,72,44,45,4,338,48,2,17,75,8,39
3857,91,186,6,60,75,6,2,75,1235,1235,39
3858,1235,176,310,176,75,29,15,75,2,1465,39
3859,1467,75,1473,1473,1473,1562,1473,1526,1473,1566,39
3860,1562,1473,1571,1568,1463,1463,1463,1463,1463,1463,39
3861,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3862,1463,1463,1463,2,1463,1463,1463,1463,1463,1463,39
3863,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3864,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3865,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3866,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3867,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3868,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3869,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3870,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3871,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3872,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3873,1463,1463,1463,1463,1473,31,79,146,8,21,39
3874,31,22,1463,1534,1463,1595,1463,1534,1463,1534,39
3875,7,19,29,15,15,1484,6,172,188,392,39
3876,320,169,175,172,175,169,188,117,69,320,39
3877,12,87,5,1840,5,12,1871,1743,60,4,39
3878,1840,1871,1757,1743,193,1757,1757,2228,1727,1743,39
3879,2200,5,4,24,5,103,24,29,4,103,39
3880,1035,103,1773,103,5,1653,1111,1035,1111,1653,39
3881,24,5,1864,1864,12,1836,1524,4,2,5,39
3882,1467,1465,1836,2,29,15,15,2,7,6,39
3883,2,7,1519,1519,320,175,172,188,392,169,39
3884,117,320,69,71,1601,29,15,15,87,12,39
3885,12,12,12,72,84,44,17,45,4,2,39
3886,44,338,6,186,1473,1473,1473,1473,75,1473,39
3887,1562,1473,1571,1566,1568,1473,1463,1463,1463,1463,39
3888,1463,1463,1463,1463,1463,75,1484,1484,2,1235,39
3889,1484,4,1473,1473,1473,1566,1568,1562,1473,1571,39
3890,7,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3891,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3892,1463,1463,1463,5,2055,1463,5,1463,1463,5,39
3893,1703,103,24,29,103,1463,24,1703,4,1463,39
3894,5,103,1463,1703,5,1463,1689,1703,1689,176,39
3895,1463,1547,1035,1547,1689,4,103,1563,176,27,39
3896,1563,1689,103,1547,176,1563,24,1463,27,176,39
3897,1959,4,103,1689,1463,176,193,1720,103,1463,39
3898,1563,176,1076,1672,1619,1463,4,173,78,12,39
3899,1773,103,407,4,176,1463,1463,1463,1463,1463,39
3900,1463,1463,60,1463,1463,60,12,1463,1463,60,39
3901,1463,1463,1463,1463,1463,1463,1463,1412,1463,1412,39
3902,1463,1121,103,1463,1463,1463,1463,1463,1463,1463,39
3903,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3904,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3905,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3906,1463,1463,1463,1463,1463,1931,1898,24,1931,1898,39
3907,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3908,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3909,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3910,1463,1463,1463,1463,1463,448,1463,4,1463,5,39
3911,1463,1463,45,1463,1463,1463,1463,1463,1463,1463,39
3912,1463,1463,1463,1463,1463,1463,1463,1473,1473,2130,39
3913,1562,1473,1473,1562,1473,1566,1568,1571,6,17,39
3914,1463,1463,1473,2,1514,294,786,294,1514,4,39
3915,954,4,12,128,8,294,294,786,954,4,39
3916,4,1472,4,5,1001,1472,4,8,12,27,39
3917,27,128,206,37,1001,1001,1472,4,1001,8,39
3918,12,12,4,1472,1001,1001,4,1472,1001,8,39
3919,4,12,1001,1001,1001,4,1472,8,129,12,39
3920,4,1001,1472,4,1001,8,12,4,1472,1001,39
3921,4,1001,8,1472,12,4,62,1001,1472,1472,39
3922,1595,1463,1534,1463,1534,1001,75,448,2,5,39
3923,4,1461,370,75,1487,176,1487,176,1487,1487,39
3924,176,176,1583,1487,176,29,15,15,5,1677,39
3925,1910,1677,1677,44,186,4,5,2,1519,1677,39
3926,1266,216,1910,1677,75,1467,1465,1467,1467,1465,39
3927,1465,1467,1467,1465,1467,1465,75,2,75,2,39
3928,69,75,15,29,15,2,87,12,12,12,39
3929,12,2265,12,1484,4,5,12,7,2,6,39
3930,4,2280,1740,72,1484,2003,338,17,1676,7,39
3931,2119,84,247,2045,1400,48,186,75,59,59,39
3932,1467,1465,71,77,12,87,12,12,12,5,39
3933,44,338,1484,75,84,2,6,4,7,45,39
3934,72,17,71,87,12,12,12,12,77,91,39
3935,15,29,15,72,84,44,4,17,45,2,39
3936,6,48,60,59,59,5,7,4,72,84,39
3937,17,71,77,12,87,12,29,15,15,12,39
3938,15,15,12,42,42,77,42,42,84,72,39
3939,44,45,6,2,17,4,338,186,59,75,39
3940,59,5,4,1484,4,7,338,84,72,17,39
3941,42,42,42,42,71,12,87,12,12,12,39
3942,5,45,6,2,17,72,84,44,4,7,39
3943,59,59,1601,71,392,172,188,175,320,188,39
3944,172,169,175,117,12,87,69,12,320,12,39
3945,12,59,29,15,59,84,72,44,45,91,39
3946,4,2,17,6,48,186,60,75,1521,338,39
3947,5,4,75,1484,7,2,17,72,84,71,39
3948,12,87,12,12,12,12,29,15,326,7,39
3949,72,84,2,6,4,338,17,186,75,2,39
3950,5,4,4,1484,17,72,4,338,84,75,39
3951,71,77,29,15,12,87,12,77,12,12,39
3952,12,5,2,6,45,75,1484,4,338,44,39
3953,72,7,84,17,59,1519,1519,1519,59,87,39
3954,12,12,12,5,17,75,4,72,84,44,39
3955,338,1484,2,1519,1519,1755,1755,1755,59,59,39
3956,71,60,87,78,145,12,12,1601,29,15,39
3957,15,12,87,12,12,12,12,78,145,1519,39
3958,72,84,2,6,48,4,17,338,15,29,39
3959,15,186,75,91,60,75,2,75,75,1942,39
3960,5,1942,1892,12,4,6,5,2,277,29,39
3961,15,15,2,75,111,36,52,5,66,5,39
3962,1111,29,1741,4,1111,1741,1741,4,1035,1111,39
3963,8,1398,4,5,2131,2247,36,52,5,66,39
3964,36,52,5,2057,2218,2230,5,1754,1111,1754,39
3965,1035,1111,1754,1111,21,5,1930,79,19,8,39
3966,1930,4,2,5,75,310,176,2,4,1465,39
3967,1467,2,1467,1465,1484,5,2000,2000,1636,1111,39
3968,5,1111,1636,1035,1636,1636,29,15,4,2,39
3969,5,5,1570,1570,1827,1654,1950,1827,1570,1654,39
3970,5,2,75,4,4,4,1500,5,24,1522,39
3971,1530,60,1500,1522,1576,91,1584,5,1522,1500,39
3972,1530,1522,1530,8,31,12,225,87,280,138,39
3973,229,5,1643,79,146,8,138,225,31,19,39
3974,8,21,31,138,130,77,8,130,1980,5,39
3975,1980,12,229,176,1547,176,1563,1720,1547,1563,39
3976,1672,4,176,4,24,176,22,610,610,4,39
3977,2,5,24,17,6,15,29,2,1487,176,39
3978,1487,176,1487,1487,176,1487,1583,176,176,1467,39
3979,1465,2,4,12,5,1838,5,1838,1484,84,39
3980,338,6,17,72,75,4,1465,5,176,1465,39
3981,4,5,985,985,985,985,985,985,5,2078,39
3982,1618,1704,24,5,1618,19,79,21,24,2054,39
3983,33,265,1618,1618,1704,19,1618,1704,21,8,39
3984,12,4,2042,85,61,25,1618,1618,1704,43,39
3985,4,5,7,307,17,72,7,7,17,72,39
3986,69,0,0,0,0,0,0,0,0,0,39
3987,42,42,381,176,310,176,59,59,277,77,50
3988,77,396,12,87,12,12,12,2472,2425,2440,50
3989,29,15,15,77,44,4,17,45,6,60,50
3990,60,2,91,71,2,7,45,2,29,15,50
3991,15,2,2,2,29,15,2,2,7,2,50
3992,15,29,15,2,2,2,15,29,15,2,50
3993,2,7,45,2,7,15,29,2,2,2,50
3994,2,29,15,15,2,2,29,15,15,2,50
3995,2,2,45,15,29,29,15,29,15,29,50
3996,29,29,15,29,7,176,310,176,59,59,50
3997,59,77,71,60,12,87,77,2291,24,2289,50
3998,59,59,59,176,310,176,176,310,59,59,50
3999,77,71,60,87,12,77,2291,24,15,29,50
4000,71,15,29,15,60,29,15,91,2289,78,50
4001,87,145,12,12,29,15,59,59,2362,12,50
4002,12,5,2293,4,2327,2293,12,4,2296,60,50
4003,8,2296,1554,1526,12,1526,2208,1974,4,1554,50
4004,565,1526,27,951,1526,27,206,565,71,60,50
4005,12,6,4,5,2,2332,17,1679,1526,1554,50
4006,2227,1526,1554,2227,1526,24,2030,2291,2362,4,50
4007,4,5,2362,5,2509,5,2509,4,448,5,50
4008,2,2291,2293,23,2293,2327,4,46,46,2296,50
4009,2327,2293,46,41,23,2293,4,2296,29,15,50
4010,15,2332,2293,2327,23,4,2296,23,2332,2293,50
4011,4,2296,2296,2332,2296,2293,2296,2293,4,2327,50
4012,2296,2296,2293,2327,4,2296,2296,2293,2327,4,50
4013,2296,2296,2293,2327,2633,23,4,2296,23,2332,50
4014,2362,2362,15,29,15,2296,2293,4,23,2327,50
4015,2296,23,2636,2293,23,2293,4,2293,2296,2293,50
4016,2293,2293,71,2332,2332,4,19,8,22,19,50
4017,8,19,22,19,19,31,22,4,5,2,50
4018,24,17,6,162,2332,2289,294,4,12,87,50
4019,786,294,294,294,62,82,8,294,294,96,50
4020,8,77,152,24,1334,1300,254,24,1969,272,50
4021,272,24,2295,2299,2299,2295,12,2299,2295,4,50
4022,2299,2295,2444,2373,5,2447,2299,2381,1800,2295,50
4023,2295,2373,2299,1800,1939,2520,2629,24,1800,2400,50
4024,2381,2295,2447,2462,2299,2628,2400,2381,2397,2407,50
4025,2295,1800,1939,2299,2447,1761,2462,2373,2295,2400,50
4026,2381,79,2295,2299,2407,4,2295,5,1271,2295,50
4027,2462,2299,128,21,2349,8,374,31,60,2299,50
4028,8,2295,2400,2468,2373,2542,8,2295,2299,2542,50
4029,2349,2373,60,2299,2444,2295,2444,2295,2349,8,50
4030,2468,2465,19,2381,2437,2299,2346,24,2465,2349,50
4031,2349,2295,2516,2299,2346,2299,2468,2346,2349,2299,50
4032,12,2516,2346,4,2299,327,2437,2295,2346,2437,50
4033,2295,17,2346,2346,6,2654,2604,2465,6,1156,50
4034,24,370,1727,12,4,1689,4,6,1689,87,50
4035,12,1689,12,15,29,15,15,15,15,6,50
4036,6,17,15,15,15,15,12,4,4,229,50
4037,138,450,225,12,368,284,450,138,1689,19,50
4038,225,138,8,909,21,79,4,31,130,8,50
4039,138,138,1689,4,146,1689,450,1689,146,229,50
4040,138,22,4,12,1500,24,4,1577,286,1530,50
4041,1522,1500,60,60,1576,12,4,4,1736,24,50
4042,6,6,17,610,4,12,4,1500,4,1500,50
4043,1530,1577,1500,4,1530,1500,60,1584,610,29,50
4044,15,15,15,15,15,15,15,15,15,4,50
4045,12,1565,327,4,1111,1111,1565,1565,4,1465,50
4046,176,1465,4,12,4,2416,4,2416,2215,2416,50
4047,610,2620,2387,8,4,2416,82,24,17,6,50
4048,12,12,12,4,12,1718,4,1718,27,206,50
4049,128,4,2505,2505,2614,2632,17,6,2158,2241,50
4050,2216,29,15,15,15,15,15,15,15,42,50
4051,42,381,200,200,59,59,77,12,87,12,50
4052,4,1111,2333,5,4,327,2333,1111,2333,8,50
4053,2333,1111,4,327,2333,1111,71,77,15,29,50
4054,15,4,2,6,5,71,2,5,2467,1266,50
4055,1808,348,240,2609,1808,240,31,2467,216,31,50
4056,348,240,216,1808,1737,2467,348,286,1737,146,50
4057,46,23,23,46,12,1737,286,348,41,240,50
4058,22,2041,1808,348,6,17,1465,5,1465,4,50
4059,2,5,15,29,78,145,12,2,2,59,50
4060,59,60,60,91,15,29,12,87,12,12,50
4061,2304,5,2304,49,4,338,12,2304,2304,338,50
4062,2304,338,2304,2304,338,5,2,6,2655,2493,50
4063,4,2304,2304,2304,338,2304,338,338,2304,2304,50
4064,2304,5,2414,1111,4,327,4,2414,1111,1111,50
4065,2414,2414,1111,2493,338,4,2589,5,2,5,50
4066,5,5,5,5,5,5,5,5,5,5,50
4067,5,5,5,5,5,5,5,5,5,2459,50
4068,2512,5,2459,2512,2459,2536,5,2536,5,1735,50
4069,12,1735,1735,5,17,6,2,87,4,12,50
4070,12,5,1644,31,8,1644,1266,216,1644,1542,50
4071,1644,12,912,49,1464,1557,31,1542,146,1556,50
4072,5,4,2002,1556,22,5,2,17,6,4,50
4073,12,87,12,7,5,12,12,29,15,15,50
4074,5,44,45,17,60,4,71,60,12,2564,50
4075,6,2291,7,2,24,5,985,5,985,4,50
4076,985,985,985,985,985,985,985,985,985,4,50
4077,5,448,2,6,985,985,985,985,985,5,50
4078,5,2466,286,24,2656,2610,1500,2433,931,2466,50
4079,2433,169,2433,8,1522,2368,60,1530,2466,1500,50
4080,2368,5,2458,2458,4,2458,4,12,19,31,50
4081,79,8,21,146,1576,22,5,176,1465,1465,50
4082,610,610,5,2366,2366,2366,2366,2366,6,17,50
4083,1500,5,1500,1530,5,1579,5,1579,60,1584,50
4084,610,4,2,5,1465,1467,15,29,15,985,50
4085,5,985,17,4,5,2,985,985,985,985,50
4086,985,985,985,985,2,2289,77,12,87,12,50
4087,5,985,4,985,985,985,985,985,985,985,50
4088,985,985,985,985,985,985,985,77,985,985,50
4089,985,985,985,985,985,985,985,985,985,985,50
4090,4,4,12,12,4,5,985,985,985,59,50
4091,5,4,6,2,29,15,1467,1465,72,7,50
4092,17,84,71,1467,1465,1465,1467,1465,1467,176,50
4093,1465,5,1465,5,24,1500,1577,286,1530,1500,50
4094,1522,60,5,2408,1111,1111,4,327,2408,327,50
4095,1111,2408,8,2408,60,1584,1576,59,610,610,50
4096,4,5,985,985,985,985,985,985,985,985,50
4097,985,985,985,985,985,985,985,985,985,985,50
4098,985,985,985,985,985,985,985,985,985,985,50
4099,985,985,985,985,985,985,985,985,985,985,50
4100,985,985,985,985,985,985,985,985,985,985,50
4101,985,985,985,985,985,985,985,985,985,985,50
4102,985,985,985,985,985,985,985,1281,985,985,50
4103,985,985,985,985,985,985,985,985,1281,2294,50
4104,5,2294,2294,2294,2294,5,2294,2294,2294,2477,50
4105,2646,5,2294,2294,5,5,2343,6,31,2427,50
4106,2312,4,2312,19,79,8,21,1080,2602,1118,50
4107,1118,1080,854,31,4,146,1080,1080,2312,1080,50
4108,5,103,103,24,327,103,2312,8,854,2583,50
4109,21,19,2312,19,2312,8,854,21,1118,1080,50
4110,2427,2312,1118,1080,2312,2394,2394,2394,22,2394,50
4111,4,448,610,863,8,19,2312,854,21,2312,50
4112,19,2312,854,21,8,1118,1080,2427,2312,1118,50
4113,1080,2312,1080,1703,4,29,15,22,1703,1703,50
4114,1703,1703,1703,1703,1703,1703,5,2572,405,4,50
4115,2538,2430,4,405,2430,2538,2430,405,4,427,50
4116,282,12,2615,1647,2387,282,2324,2308,585,405,50
4117,4,2308,4,405,24,4,2308,2566,2308,1657,50
4118,2308,1740,2045,2003,1533,1657,4,247,4,8,50
4119,2308,31,2003,1630,8,405,31,2324,1740,1533,50
4120,282,405,4,405,585,2324,2308,4,405,585,50
4121,2324,2308,4,405,2308,4,1657,2308,2308,427,50
4122,8,31,2324,4,2582,405,31,405,2045,8,50
4123,405,2324,405,1142,8,405,2324,405,2308,22,50
4124,17,2647,1171,12,4,2308,8,405,2324,405,50
4125,2308,405,8,2324,22,1136,1266,216,2379,1111,50
4126,2379,2379,1111,327,1111,2379,1171,2,6,4,50
4127,5,2379,1235,5,2294,2294,2294,2294,5,4,50
4128,87,12,1601,5,4,2479,4,2648,2479,12,50
4129,2479,5,2318,2318,2318,2318,2318,29,15,15,50
4130,2318,2318,2294,1703,2294,2318,2318,2318,2318,4,50
4131,6,17,4,12,12,2415,2415,4,2415,4,50
4132,2557,2415,5,2412,2412,888,2412,71,2412,2643,50
4133,2419,24,17,2419,2419,2477,6,2419,370,5,50
4134,6,427,282,2003,2565,405,79,31,2045,1103,50
4135,1897,12,8,2518,159,1958,247,2449,2518,453,50
4136,405,8,1103,2502,80,21,82,49,405,4,50
4137,159,19,453,1657,405,1647,125,4,31,12,50
4138,2502,8,1533,125,80,82,146,146,125,22,50
4139,1500,5,286,1500,1530,60,1703,1576,610,610,50
4140,1103,17,370,5,4,6,2477,77,12,87,50
4141,77,12,985,5,985,396,985,985,985,985,50
4142,985,985,985,985,985,985,985,985,985,985,50
4143,985,985,985,985,985,985,985,985,985,985,50
4144,985,985,985,985,29,15,985,985,985,985,50
4145,985,985,985,985,985,985,985,985,985,985,50
4146,985,985,985,985,460,985,985,4,5,985,50
4147,985,5,2657,1281,5,1735,1735,12,1735,4,50
4148,5,1465,1467,6,17,36,1848,5,1848,60,50
4149,66,36,5,2230,2508,36,111,1848,71,60,50
4150,12,5,4,24,5,229,138,193,450,225,50
4151,368,138,1643,19,31,79,12,130,138,21,50
4152,8,146,229,22,4,5,24,6,17,15,50
4153,29,15,2289,87,4,12,12,5,5,7,50
4154,12,12,12,29,15,15,2575,2504,2504,2314,50
4155,79,2472,2425,2440,2298,2298,2314,8,2298,2314,50
4156,2425,2472,2314,2298,2440,2314,2298,2390,2298,2314,50
4157,8,78,173,2489,4,8,71,1193,5,2298,50
4158,2298,2298,2549,2314,2298,2314,2298,2390,4,8,50
4159,167,78,1193,60,2314,2298,8,2653,1795,2390,50
4160,2298,4,224,53,1795,387,2341,167,2298,1193,50
4161,2298,2549,59,72,84,4,44,17,59,45,50
4162,6,91,2,7,6,59,59,277,77,12,50
4163,145,87,78,12,87,12,5,7,12,77,50
4164,12,2384,2384,2594,4,2384,2384,2384,29,15,50
4165,448,6,2,5,7,44,45,17,4,42,50
4166,42,381,77,78,12,145,87,12,77,71,50
4167,29,15,59,59,2488,2396,2285,1463,2285,2329,50
4168,2359,2543,1463,2396,1463,2297,2329,2329,2002,2297,50
4169,2030,1463,2030,1463,2297,2329,2480,2002,1463,2480,50
4170,2297,2002,1467,2297,1467,2002,2002,2030,2297,2002,50
4171,2297,2002,2297,2002,2297,2002,2297,2297,1467,1467,50
4172,2285,2285,1467,1467,2285,2418,176,2418,176,2418,50
4173,176,1583,2418,176,71,60,12,2291,24,1465,50
4174,1467,1467,1465,1467,1465,1467,1465,12,12,5,50
4175,1806,1667,159,31,159,8,60,49,1759,4,50
4176,79,31,49,4,12,31,8,21,4,19,50
4177,12,91,146,1819,146,8,22,31,2519,4,50
4178,448,5,2,6,17,15,29,15,326,49,50
4179,2483,2618,2645,2483,2568,146,413,173,155,29,50
4180,15,60,91,2483,145,78,2659,1630,5,282,50
4181,1533,1647,1657,1630,24,405,2593,1647,8,405,50
4182,1533,4,405,5,5,5,1667,31,2377,2377,50
4183,2637,2377,21,8,1667,19,2377,24,1667,2450,50
4184,2450,1819,5,2377,1667,1667,8,19,2450,21,50
4185,1667,1819,22,43,2,6,4,5,49,15,50
4186,29,2289,77,60,1667,8,159,60,49,49,50
4187,12,31,79,21,12,87,91,146,8,31,50
4188,19,146,8,1819,49,31,6,22,12,145,50
4189,78,87,12,12,12,5,2290,2290,5,5,50
4190,2290,52,111,36,5,60,52,66,36,15,50
4191,29,52,36,5,2290,5,2358,2358,2290,59,50
4192,2358,59,5,2640,4,6,2,5,2358,2358,50
4193,5,2290,2290,2290,2358,5,2364,5,2364,2364,50
4194,2364,2364,2,5,2290,2290,2290,2290,2290,2290,50
4195,2290,2290,2290,2290,2290,2290,2290,2290,2290,1136,50
4196,12,1136,1136,5,183,5,2652,5,52,36,50
4197,66,52,66,5,36,66,52,52,5,52,50
4198,66,5,2323,2323,2323,2323,2323,2323,2323,2323,50
4199,2323,2323,17,4,2,5,12,12,87,5,50
4200,78,145,12,12,29,15,15,5,4,6,50
4201,460,183,5,5,52,36,36,36,36,52,50
4202,66,66,60,52,36,36,66,52,36,111,50
4203,52,5,2211,5,145,294,5,4,610,294,50
4204,294,786,4,4,82,864,12,4,1594,294,50
4205,5,2393,2393,79,2314,2314,2298,2211,2314,2298,50
4206,5,78,2341,2390,8,2298,173,4,2341,4,50
4207,5,71,1193,2489,5,370,29,15,5,2325,50
4208,24,2383,2325,2325,142,71,2325,91,2325,4,50
4209,5,5,1780,368,225,138,225,138,138,280,50
4210,280,79,31,6,1780,31,21,8,31,19,50
4211,8,31,138,49,146,91,12,146,5,103,50
4212,4,327,103,327,8,142,22,5,1176,1421,50
4213,1421,1216,1421,1321,1216,1321,1393,1393,1324,1176,50
4214,1393,1332,5,294,37,1514,786,1514,37,4,50
4215,294,1514,4,37,37,294,4,80,31,24,50
4216,6,17,294,4,1437,4,294,62,1626,102,50
4217,86,294,4,4,294,294,4,4,1142,294,50
4218,4,294,254,743,294,124,96,8,294,77,50
4219,152,173,4,5,294,4,57,1500,5,24,50
4220,1500,286,1577,1500,60,1522,1500,1530,60,1576,50
4221,1584,370,610,610,4,5,200,59,59,77,50
4222,145,78,12,87,12,77,15,29,15,29,50
4223,15,15,12,12,5,6,2360,5,2360,12,50
4224,4,12,82,4,2360,142,142,2360,27,1157,50
4225,8,125,2563,2360,151,77,2360,1238,286,12,50
4226,206,193,8,4,2,5,6,17,5,2331,50
4227,2331,4,2331,2331,4,2,5,17,6,29,50
4228,15,15,71,60,5,225,229,87,12,138,50
4229,368,138,79,19,21,1141,130,31,138,8,50
4230,8,146,146,229,152,91,5,22,103,4,50
4231,103,24,327,103,60,173,57,4,2,24,50
4232,5,71,12,60,2291,24,2289,59,59,42,50
4233,42,381,176,176,310,77,77,12,87,12,50
4234,5,7,12,15,29,15,15,12,71,60,50
4235,12,60,59,59,5,44,4,17,45,6,50
4236,24,2289,2,7,71,59,59,59,59,277,50
4237,77,71,60,12,87,77,60,60,2291,24,50
4238,15,29,15,91,71,2291,2289,2289,87,12,50
4239,12,12,1601,5,103,24,4,4,327,103,50
4240,103,8,8,103,29,15,15,5,15,1735,50
4241,5,12,1735,1735,5,1111,5,1565,1658,1111,50
4242,1565,4,327,1658,1111,1565,5,5,1111,103,50
4243,5,294,1710,5,216,1266,294,2254,1710,1710,50
4244,294,4,146,1846,294,1846,12,146,1710,1846,50
4245,4,12,1846,31,1710,786,31,294,1710,22,50
4246,1710,4,2,6,59,5,59,370,17,294,50
4247,786,4,294,4,294,294,4,294,142,294,50
4248,4,4,1437,142,142,142,370,1467,2285,2002,50
4249,2002,2480,1467,2329,2002,2543,2329,2002,2297,2002,50
4250,2329,2285,2297,2329,1463,2002,2297,1463,2002,2488,50
4251,2297,1463,2002,2396,1463,2297,2002,2359,2002,2359,50
4252,1463,2297,2002,2297,2396,1463,2002,2297,2359,1921,50
4253,1463,2002,1921,2002,2359,2359,2002,2236,2002,1467,50
4254,2002,1467,2002,2002,2002,2002,2002,2002,2002,2002,50
4255,2002,2285,1467,1467,2,294,4,4,1239,1239,50
4256,5,24,1500,1530,1522,286,1500,60,1530,1576,50
4257,15,29,15,370,610,60,1584,4,5,1500,50
4258,5,1530,1500,5,5,2326,2562,2326,2326,2326,50
4259,2326,2326,2326,2326,2326,2,17,6,42,42,50
4260,381,12,87,12,15,29,15,71,91,60,50
4261,12,12,5,294,4,294,786,4,294,4,50
4262,294,1437,4,12,8,152,152,2,6,4,50
4263,5,370,5,2353,2523,4,2448,1056,1316,2353,50
4264,5,2353,27,27,2353,1316,5,2523,918,2353,50
4265,71,2607,206,1142,2448,2353,79,19,6,31,50
4266,21,8,2448,12,146,31,91,31,146,8,50
4267,22,5,103,4,103,24,103,327,103,327,50
4268,173,173,57,5,2325,2383,2325,142,2325,142,50
4269,142,2325,5,4,31,2383,816,23,2383,816,50
4270,284,2383,2363,1111,2363,1111,1658,4,1111,327,50
4271,2363,1658,1111,2363,1111,2363,6,17,4,2,50
4272,5,294,294,4,786,4,5,229,368,225,50
4273,138,138,79,12,19,138,130,55,31,138,50
4274,8,5,1176,1176,1421,1216,1216,1321,1393,1176,50
4275,1332,1324,55,22,21,1235,8,8,229,5,50
4276,103,103,327,4,103,370,29,15,15,448,50
4277,24,5,103,4,327,416,276,276,854,276,50
4278,820,276,820,276,4,5,2,416,276,276,50
4279,854,276,820,5,2456,2342,2611,2608,2342,2570,50
4280,2456,2456,2548,79,21,19,8,2374,2342,4,50
4281,2374,2424,2398,2342,2374,2374,2342,2374,4,4,50
4282,2342,2424,2398,2342,2548,4,2424,2398,2642,31,50
4283,19,21,8,77,22,5,6,17,15,29,50
